index,brand,series,processor,os,ssd,ram,display,price,link,pricing
629,asus, , ,windows 10 home,1 tb,8 gb,14,14315280,https://www.flipkart.com/asus-rog-zephyrus-g14-ryzen-7-octa-core-4800hs-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-120-hz-ga401ihr-k2066ts-gaming-laptop/p/itm68e3c36bfaf2epid=comg5vf7rgsysnf7&lid=lstcomg5vf7rgsysnf7gf3hhw&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_630&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg5vf7rgsysnf7.search&ssid=v4behj4shwy73ls01653222515444,14000000
630,asus,f571lh-al434t,intel core i7 10th gen,windows 10 home,256 gb,16 gb,15.6,13169904,https://www.flipkart.com/asus-vivobook-gaming-core-i7-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-f571lh-al434t-laptop/p/itmd1f35d3f0be3dpid=comg5qhndefemf48&lid=lstcomg5qhndefemf48fvfg0k&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_631&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg5qhndefemf48.search&ssid=v4behj4shwy73ls01653222515444,13000000
631,asus,fx706hcb-hx191t,intel core i7 11th gen,windows 10 home,512 gb,16 gb,17.3,18133197,https://www.flipkart.com/asus-tuf-gaming-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-fx706hcb-hx191t-laptop/p/itm4d380fba768f4pid=comg5qhngdqhkccf&lid=lstcomg5qhngdqhkccf1n36tk&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_632&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg5qhngdqhkccf.search&ssid=v4behj4shwy73ls01653222515444,18000000
632,asus,fa766ic-hx005t, ,windows 10 home,512 gb,16 gb,17.3,15460655,https://www.flipkart.com/asus-tuf-gaming-ryzen-7-octa-core-4800h-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa766ic-hx005t-laptop/p/itm5b99d91a11dfapid=comg5qhnu3dszgey&lid=lstcomg5qhnu3dszgeyg2alg4&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_633&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg5qhnu3dszgey.search&ssid=v4behj4shwy73ls01653222515444,15000000
633,asus, , ,windows 10 home,1 tb,16 gb,15.6,26723510,https://www.flipkart.com/asus-rog-zephyrus-g15-ryzen-9-octa-core-5900hs-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-165-hz-ga503qm-hq173ts-gaming-laptop/p/itm731d56e578d8cpid=comg5qhnvk9h2zj6&lid=lstcomg5qhnvk9h2zj69xbeqb&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_634&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg5qhnvk9h2zj6.search&ssid=v4behj4shwy73ls01653222515444,26000000
634,asus,f571lh-bq435t,intel core i7 10th gen,windows 10 home,512 gb,16 gb,15.6,12979009,https://www.flipkart.com/asus-vivobook-gaming-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-f571lh-bq435t-laptop/p/itm5b4abc3d233fcpid=comg5qhnzspwqujc&lid=lstcomg5qhnzspwqujcn9jjxw&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_635&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg5qhnzspwqujc.search&ssid=v4behj4shwy73ls01653222515444,12000000
635,asus,vivobook 15, ,windows 10 home,512 gb,8 gb,15.6,9306172,https://www.flipkart.com/asus-ryzen-5-hexa-core-8-gb-512-gb-hdd-512-ssd-windows-10-home-m515ua-bq512ts-laptop/p/itme5b43233b815cpid=comg6bphhh68hqnm&lid=lstcomg6bphhh68hqnmiwmna5&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_636&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg6bphhh68hqnm.search&ssid=v4behj4shwy73ls01653222515444,9000000
636,lenovo, ,intel core i3 11th gen,windows 10 home,512 gb,8 gb,15.6,9258448,https://www.flipkart.com/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-15itl6-thin-light-laptop/p/itmc6efc8e761172pid=comg62zctjuxhkkz&lid=lstcomg62zctjuxhkkzoelxcd&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_637&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg62zctjuxhkkz.search&ssid=v4behj4shwy73ls01653222515444,9000000
637,lenovo, ,intel core i5 11th gen,windows 10 home,512 gb,16 gb,14,15842446,https://www.flipkart.com/lenovo-yoga-slim-7-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-14itl05-thin-light-laptop/p/itm51bd56ac1bd13pid=comg62zcczap8hcd&lid=lstcomg62zcczap8hcdf6cwe6&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_638&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg62zcczap8hcd.search&ssid=v4behj4shwy73ls01653222515444,15000000
638,lenovo, ,intel core i5 11th gen,windows 10 home,512 gb,16 gb,14,13360800,https://www.flipkart.com/lenovo-ideapad-5-pro-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-pro14itl6-u-thin-light-laptop/p/itm117b49a2a373dpid=comg62zcv7gmhkuj&lid=lstcomg62zcv7gmhkujud1nfg&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_639&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg62zcv7gmhkuj.search&ssid=v4behj4shwy73ls01653222515444,13000000
639,asus,vivobook,intel core i3 11th gen,windows 10 home, ,8 gb,15.6,7922177,https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-home-x515ea-bq391ts-laptop/p/itme60330e3d0f03pid=comg6bq35ma43ytx&lid=lstcomg6bq35ma43ytxle960s&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_640&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg6bq35ma43ytx.search&ssid=v4behj4shwy73ls01653222515444,7000000
640,asus,m515ua-bq512ts, ,windows 10 home,512 gb,8 gb,15.6,9096187,https://www.flipkart.com/asus-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-m515ua-bq512ts-thin-light-laptop/p/itmfb74848895ca8pid=comg666c3pszu5zt&lid=lstcomg666c3pszu5ztx4wmju&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_641&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg666c3pszu5zt.search&ssid=v4behj4shwy73ls01653222515444,9000000
641,asus,rog strix g15,amd ryzen 9 octa core 5th gen,windows 10 home,1 tb,16 gb,15.6,22905593,https://www.flipkart.com/asus-rog-strix-g15-ryzen-9-octa-core-amd-ryzen-5900h-processor-3-0-ghz-16m-cache-up-4-6-ghz-5th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050ti-300-hz-g513qe-hf144t-gaming-laptop/p/itm06076a9a8e50epid=comg6avcmzjawp9g&lid=lstcomg6avcmzjawp9gpoa1uq&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_642&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg6avcmzjawp9g.search&ssid=v4behj4shwy73ls01653222515444,22000000
642,msi,gf63 thin 10uc-607in,intel core i5 10th gen,windows 10 home,512 gb,8 gb,15.6,13360800,https://www.flipkart.com/msi-gf63-thin-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-10uc-607in-gaming-laptop/p/itm92565651dc3edpid=comg5awt9ckrmefu&lid=lstcomg5awt9ckrmefuii4xpl&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_643&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg5awt9ckrmefu.search&ssid=v4behj4shwy73ls01653222515444,13000000
643,msi,gf65 thin 10ue-410in,intel core i7 10th gen,windows 10 home,1 tb,16 gb,15.6,15842446,https://www.flipkart.com/msi-gf65-thin-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-10ue-410in-gaming-laptop/p/itm4883b261a85eapid=comg5awtpr8fhhva&lid=lstcomg5awtpr8fhhvamzkzo3&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_644&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg5awtpr8fhhva.search&ssid=v4behj4shwy73ls01653222515444,15000000
644,hp,15-eh1101au, ,windows 10 home,512 gb,8 gb, ,10688258,https://www.flipkart.com/hp-pavilion-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15-eh1101au-thin-light-laptop/p/itmbbe1a7a3f907epid=comg67bxffxyzsmz&lid=lstcomg67bxffxyzsmzebzdme&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_645&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg67bxffxyzsmz.search&ssid=v4behj4shwy73ls01653222515444,10000000
645,hp,15-eh1103au, ,windows 10 home,512 gb,16 gb, ,13076365,https://www.flipkart.com/hp-pavilion-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-10-home-15-eh1103au-thin-light-laptop/p/itme6c55aa1ab4b8pid=comg67bxvvfdp5q8&lid=lstcomg67bxvvfdp5q8xp1fir&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_646&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg67bxvvfdp5q8.search&ssid=v4behj4shwy73ls01653222515444,13000000
646,msi,katana gf66 11uc-628in,intel core i7 11th gen,windows 10 home,1 tb,16 gb, ,16224238,https://www.flipkart.com/msi-katana-gf66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-11uc-628in-gaming-laptop/p/itm395edcb2da9bbpid=comg4s3ggy6pm7ss&lid=lstcomg4s3ggy6pm7sszdp1dj&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_647&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg4s3ggy6pm7ss.search&ssid=v4behj4shwy73ls01653222515444,16000000
647,msi,gf63 thin 10uc-606in,intel core i7 10th gen,windows 10 home,512 gb,16 gb,15.6,15269759,https://www.flipkart.com/msi-gf63-thin-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-10uc-606in-gaming-laptop/p/itmb226e6dfb8ccepid=comg5awtqqajwp8b&lid=lstcomg5awtqqajwp8bfmzbsk&marketplace=flipkart&store=6bo%2fb5g&srno=b_27_648&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=d4c6120d-d760-4870-b7cd-6d540eccc7ed.comg5awtqqajwp8b.search&ssid=v4behj4shwy73ls01653222515444,15000000
648,hp,14-eb0020tx,intel core i5 11th gen,windows 10 home,1 tb,16 gb,14,18934959,https://www.flipkart.com/hp-envy-intel-evo-core-i5-11th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-14-eb0020tx-thin-light-laptop/p/itm12f8a5b1543f7pid=comg5vyyyqtmthcq&lid=lstcomg5vyyyqtmthcqctieaa&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_649&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5vyyyqtmthcq.search&ssid=vbvvltjd0tfmkphc1653222617886,18000000
649,msi,alpha 15 b5eek-029in, ,windows 10 home,1 tb,16 gb,15.6,18133197,https://www.flipkart.com/msi-alpha-15-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-amd-radeon-rx6600m-144-hz-b5eek-029in-gaming-laptop/p/itm3df644c09e208pid=comg5awtkznfcvft&lid=lstcomg5awtkznfcvftrvdrqj&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_650&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5awtkznfcvft.search&ssid=vbvvltjd0tfmkphc1653222617886,18000000
650,asus,vivobook 15,intel core i3 10th gen,windows 10 home, ,4 gb,15.6,5915862,https://www.flipkart.com/asus-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-x509fa-br301t-thin-light-laptop/p/itmd2cd18f489463pid=comg62wdtytufppp&lid=lstcomg62wdtytufppp7mndtp&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_651&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg62wdtytufppp.search&ssid=vbvvltjd0tfmkphc1653222617886,5000000
651,asus,vivobook 14,intel core i3 10th gen,windows 10 home, ,8 gb,14,6278564,https://www.flipkart.com/asus-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-x409fa-eb616t-thin-light-laptop/p/itm303b7203864fepid=comg5w4vfyub3yky&lid=lstcomg5w4vfyub3ykyxnp1lw&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_652&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5w4vfyub3yky.search&ssid=vbvvltjd0tfmkphc1653222617886,6000000
652,acer,predator helios 300,intel core i7 11th gen,windows 10 home,512 gb,16 gb,15.6,21569322,https://www.flipkart.com/acer-predator-helios-300-core-i7-11th-gen-16-gb-1-tb-hdd-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-165-hz-ph315-54-gaming-laptop/p/itm8174f86902eaapid=comg5zez8w9xjvrn&lid=lstcomg5zez8w9xjvrndspjde&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_653&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5zez8w9xjvrn.search&ssid=vbvvltjd0tfmkphc1653222617886,21000000
653,asus,tuf,intel core i5 11th gen,windows 10 home,1 tb,8 gb,17.3,15844355,https://www.flipkart.com/asus-f17-core-i5-11th-gen-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-fx766hc-hx060t-gaming-laptop/p/itm616b9c136b47dpid=comg632afxpm7jhx&lid=lstcomg632afxpm7jhx9mxejs&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_654&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg632afxpm7jhx.search&ssid=vbvvltjd0tfmkphc1653222617886,15000000
654,hp,13-ay0508au, ,windows 10 home,1 tb,16 gb,13.3,17360068,https://www.flipkart.com/hp-envy-ryzen-7-octa-core-4700u-16-gb-1-tb-ssd-windows-10-home-13-ay0508au-thin-light-laptop/p/itm4419e369ef6fbpid=comg5vyyfdgesdyz&lid=lstcomg5vyyfdgesdyzsdwpbc&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_655&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5vyyfdgesdyz.search&ssid=vbvvltjd0tfmkphc1653222617886,17000000
655,asus,x515ea-bq312ts,intel core i3 11th gen,windows 10 home,256 gb,8 gb,15.6,7252133,https://www.flipkart.com/asus-vivobook-15-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x515ea-bq312ts-laptop/p/itmbc4f2a8164d0cpid=comg665ptkyjxgbb&lid=lstcomg665ptkyjxgbbj0i8hq&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_656&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg665ptkyjxgbb.search&ssid=vbvvltjd0tfmkphc1653222617886,7000000
656,asus,x515ea-bq562ts,intel core i5 11th gen,windows 10 home,512 gb,8 gb,15.6,10115571,https://www.flipkart.com/asus-vivobook-15-core-i5-11th-gen-8-gb-32-optane-512-ssd-windows-10-home-x515ea-bq562ts-laptop/p/itm28fa5f20419fcpid=comg667nc23gfrtd&lid=lstcomg667nc23gfrtd5zacjo&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_657&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg667nc23gfrtd.search&ssid=vbvvltjd0tfmkphc1653222617886,10000000
657,asus, ,intel core i7 11th gen,windows 10 home,1 tb,16 gb,14,22905593,https://www.flipkart.com/asus-zenbook-duo-14-2021-touch-panel-intel-evo-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-ux482ea-hy777ts-thin-light-laptop/p/itm762a4cef39350pid=comgf8kss3vrhygg&lid=lstcomgf8kss3vrhyggylrdx5&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_658&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comgf8kss3vrhygg.search&ssid=vbvvltjd0tfmkphc1653222617886,22000000
658,lenovo, , ,windows 10 home,512 gb,8 gb,15.6,10115571,https://www.flipkart.com/lenovo-ideapad-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15alc05-thin-light-laptop/p/itmb40d8df64d9d1pid=comg5uzbfzvtyrfn&lid=lstcomg5uzbfzvtyrfncvgbqg&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_659&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5uzbfzvtyrfn.search&ssid=vbvvltjd0tfmkphc1653222617886,10000000
659,lenovo, ,intel core i5 10th gen,windows 10 home, ,8 gb, ,12597217,https://www.flipkart.com/lenovo-ideapad-gaming-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-3-15imh05-laptop/p/itm58dc3625a4ec2pid=comg3hhrx2ucgujg&lid=lstcomg3hhrx2ucgujganwqb5&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_660&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg3hhrx2ucgujg.search&ssid=vbvvltjd0tfmkphc1653222617886,12000000
660,lenovo, ,intel core i7 11th gen,windows 10 home,512 gb,8 gb,15.6,16987822,https://www.flipkart.com/lenovo-ideapad-gaming-3i-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-ipg3-15ihu6-laptop/p/itmdec5df3646875pid=comg5uzbmhxs9kyt&lid=lstcomg5uzbmhxs9kytfzrdqg&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_661&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5uzbmhxs9kyt.search&ssid=vbvvltjd0tfmkphc1653222617886,16000000
661,msi,gs66 stealth 11ug-418in,intel core i7 11th gen,windows 10 home,1 tb,16 gb,15.6,39570801,https://www.flipkart.com/msi-gs66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-165-hz-stealth-11ug-418in-gaming-laptop/p/itmb129fce17b123pid=comg4s3gfjrhznuz&lid=lstcomg4s3gfjrhznuztnzklr&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_662&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg4s3gfjrhznuz.search&ssid=vbvvltjd0tfmkphc1653222617886,39000000
662,asus,g513qm-hf406ts, ,windows 10 home,1 tb,16 gb,15.6,28250677,https://www.flipkart.com/asus-rog-strix-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-g513qm-hf406ts-gaming-laptop/p/itm6303cf8478461pid=comg5qhnjzhk9dcf&lid=lstcomg5qhnjzhk9dcfknirru&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_663&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5qhnjzhk9dcf.search&ssid=vbvvltjd0tfmkphc1653222617886,28000000
663,asus,g513ic-hn025t, ,windows 10 home,512 gb,8 gb,15.6,15842446,https://www.flipkart.com/asus-rog-strix-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-g513ic-hn025t-gaming-laptop/p/itmeedb79f5305afpid=comg5qhnvrjhhmrp&lid=lstcomg5qhnvrjhhmrpiw3ayh&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_664&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5qhnvrjhhmrp.search&ssid=vbvvltjd0tfmkphc1653222617886,15000000
664,realme,rmnb1002,intel core i5 11th gen,windows 10 home,512 gb,8 gb,14,10688258,https://www.flipkart.com/realme-book-slim-intel-evo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-rmnb1002-thin-light-laptop/p/itm33d2663d94e5apid=comg5ydpm8fzzwmq&lid=lstcomg5ydpm8fzzwmqquoxeb&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_665&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5ydpm8fzzwmq.search&ssid=vbvvltjd0tfmkphc1653222617886,10000000
665,realme,rmnb1001,intel core i3 11th gen,windows 10 home,256 gb,8 gb,14,8206612,https://www.flipkart.com/realme-book-slim-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itm63278eae4e867pid=comg5ydpe6khffk6&lid=lstcomg5ydpe6khffk6tdc2ue&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_666&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5ydpe6khffk6.search&ssid=vbvvltjd0tfmkphc1653222617886,8000000
666,asus, , ,windows 10 home,512 gb,8 gb,15.6,14697071,https://www.flipkart.com/asus-rog-strix-g15-2021-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-g513ih-hn086t-gaming-laptop/p/itm2b93a4b3d7a76pid=comg5c28gfmzgxbr&lid=lstcomg5c28gfmzgxbr4skk9r&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_667&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5c28gfmzgxbr.search&ssid=vbvvltjd0tfmkphc1653222617886,14000000
667,realme,rmnb1002,intel core i5 11th gen,windows 10 home,512 gb,8 gb,14,10688258,https://www.flipkart.com/realme-book-slim-intel-evo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-rmnb1002-thin-light-laptop/p/itmcba3dbb689049pid=comg5ydpptat3ngh&lid=lstcomg5ydpptat3nghxjikg0&marketplace=flipkart&store=6bo%2fb5g&srno=b_28_668&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=c049ca66-dd56-451e-af23-12e9d9ec75e7.comg5ydpptat3ngh.search&ssid=vbvvltjd0tfmkphc1653222617886,10000000
